wavelength,cool_giant,solar_dwarf,a_star,hot_star
1774.03094650448,1.26765283995799e-23,0.00020397407151463,0.551882186151462,0.532600673046595
1777.45989952446,1.39864922197579e-23,0.000221285331272082,0.566943022064827,0.535534261951076
1780.89548022973,1.58756753206809e-23,0.000246863048732787,0.563767047402976,0.538625943596
1784.33770143068,1.75210155744142e-23,0.000269279338173052,0.566768450869458,0.542467379100319
1787.78657596246,1.84659734560239e-23,0.000282782138698345,0.586334218588689,0.549066136731704
1791.24211668501,1.88857215683005e-23,0.00029018521798505,0.618773368259633,0.557794805971416
1794.70433648316,1.96999158084992e-23,0.000298593837040487,0.638984902418207,0.564443467370206
1798.17324826663,2.1471692182985e-23,0.00030816022913566,0.628749026658175,0.565797796605415
1801.64886497007,2.3745071626741e-23,0.000318920959714974,0.6016643170032,0.565051677553414
1805.13119955315,2.59411974466405e-23,0.000325592033439293,0.583618811131718,0.559957045984333
1808.62026500061,2.80848090279607e-23,0.000323867127769142,0.581398681603057,0.545191132712035
1812.11607432225,3.01345328773468e-23,0.000317793521861564,0.58582588174,0.525864177596176
1815.61864055304,3.27303521846224e-23,0.000322016422638644,0.582859132464827,0.51515804484651
1819.12797675313,3.62495505971149e-23,0.000343020015987169,0.568478038796639,0.518283893680943
1822.64409600793,3.98907474429617e-23,0.000367763416299065,0.551361016510885,0.524990498185846
1826.16701142813,4.39709255885497e-23,0.00038863999598359,0.538285927944835,0.524662467509098
1829.69673614977,4.868124464885e-23,0.000404505139191402,0.530307040657564,0.515169419655533
1833.23328333426,5.33314404784887e-23,0.000422540283280257,0.523041306100076,0.505578873438914
1836.77666616848,5.89643236240498e-23,0.000411425104759421,0.508544265047918,0.494072826487808
1840.32689786477,6.56532244899693e-23,0.000367746258208112,0.485826209626313,0.480384441177014
1843.88399166103,7.23342917520078e-23,0.000332848651898587,0.466375343446779,0.467358617110586
1847.44796082073,7.99802827454168e-23,0.0003448159227135,0.468080437070193,0.458179402803711
1851.01881863299,8.82438920109602e-23,0.000395669518549987,0.487345340831603,0.451925909112368
1854.5965784126,9.76332983957158e-23,0.000440643263533805,0.503419458514976,0.44716277197767
1858.1812535001,1.10804970670978e-22,0.000480895070039534,0.515676753391843,0.448215283911812
